logFC logCPM F PValue FDR
TCONS_00026548 -5.46038100836803 3.97443963645776 479.783678104304 5.39408522170418e-09 0.00017760025592461
TCONS_00013860 3.35902299874817 3.79096387965054 314.718495833403 3.33452624935859e-08 0.000377059822056402
TCONS_00033569 4.94799126780741 1.24634797498514 312.540051745737 3.43562480233624e-08 0.000377059822056402
TCONS_00030123 2.55024595157415 4.2160331312455 269.772230497783 6.46051506357045e-08 0.000456332288094901
TCONS_00039988 4.14122973924594 2.843006797269 260.804947815844 7.46645638017379e-08 0.000456332288094901
TCONS_00022690 -5.77325390401126 3.30049896497603 254.317037282835 8.31585035252667e-08 0.000456332288094901
TCONS_00064052 -3.99770972049738 3.65921673443237 239.401359109823 1.07652943116448e-07 0.000506353307444148
TCONS_00003241 -5.92778617604406 2.91588220745451 186.279455134602 3.12586438526556e-07 0.00128648856106086
TCONS_00065014 -5.95864433374942 2.16315693249769 174.747014399157 4.09428704113263e-07 0.0013579187506731
TCONS_00024172 1.63623901781393 4.51209398288308 173.869556481025 4.18212447051452e-07 0.0013579187506731
TCONS_00064050 -3.88301861399148 4.27796858123098 166.698924224116 4.99394329581729e-07 0.0013579187506731
TCONS_00000322 2.81861310619282 2.45611406802378 165.870518873529 5.09973651767659e-07 0.0013579187506731
TCONS_00017572 1.39904858624942 7.19974127679944 163.283653114799 5.44827666363031e-07 0.0013579187506731
TCONS_00053390 3.49298924440426 0.645867809007035 161.043417599176 5.77399013194331e-07 0.0013579187506731
TCONS_00068110 4.25265391552232 -0.159811967241872 147.001082886177 8.46425986840633e-07 0.0016871522957693
TCONS_00024811 -6.77024024175487 0.797614749039282 145.4435169163 8.849820104943e-07 0.0016871522957693
TCONS_00025343 4.0234442532295 1.73774438177616 144.652658958798 9.05383299910688e-07 0.0016871522957693
TCONS_00050456 1.22821656925806 6.67464106060563 144.010997588582 9.22361163974104e-07 0.0016871522957693
TCONS_00050342 4.17294866128011 3.00430322082069 139.340209998409 1.05847621874559e-06 0.00180860584854039
TCONS_00063538 -4.99741261147435 1.53644201893586 138.101887730326 1.09862162401846e-06 0.00180860584854039
TCONS_00063378 2.89518202813588 1.47574898831281 135.430690219086 1.19177471741403e-06 0.00186853250337414
TCONS_00013067 4.08289041933463 -0.358518629075214 126.789739010256 1.56754546648961e-06 0.00232027987421825
TCONS_00076826 -4.63068313677739 1.93718581955955 125.771762219689 1.62084850742657e-06 0.00232027987421825
TCONS_00037335 2.26562541644109 6.04910075173784 123.757276546882 1.73304387982795e-06 0.00235605435168953
TCONS_00016627 4.41382261419424 0.144154593959351 121.986656544262 1.83961752562321e-06 0.00235605435168953
TCONS_00036683 2.90546200736092 1.91218421546686 121.654232015142 1.86051368698338e-06 0.00235605435168953
TCONS_00023037 4.27446979673492 0.262565504033854 119.391694680585 2.01074737242241e-06 0.00245199471248178
TCONS_00066721 -4.65393206024935 2.07672860275088 118.331468634305 2.08625638001271e-06 0.00245321397542566
TCONS_00031346 3.51524018134354 0.103042631211372 111.789387978107 2.6377579484405e-06 0.00299476484318633
TCONS_00066789 -1.66265865772607 4.3266428106622 109.596252446272 2.8617698476552e-06 0.0030533182671819
TCONS_00061314 1.2922120140294 5.93118041306496 109.475190211505 2.87480231686071e-06 0.0030533182671819
TCONS_00039174 1.72334122561265 3.77800918220051 105.198527786158 3.385748724349e-06 0.00348361802341221
TCONS_00030560 2.26419751416149 2.23476440924491 104.256705014206 3.51286643738618e-06 0.00350488265002848
