logFC logCPM F PValue FDR
XLOC_020921 -1.52616448239974 4.82761002210644 130.165798684056 1.22343316093608e-06 0.00869982186697404
XLOC_043877 -2.98833328875343 6.37591972873817 127.835212062424 1.32029178615169e-06 0.00869982186697404
XLOC_000348 4.97706360150562 -0.421710947078161 114.617800012034 2.08825743839399e-06 0.00869982186697404
XLOC_029218 1.51875940470641 3.75222247872287 108.213469564457 2.65533556533766e-06 0.00869982186697404
XLOC_009724 2.88635421974332 0.263538926002225 108.200219518916 2.65669182328851e-06 0.00869982186697404
XLOC_005001 3.60845631763891 2.10720056726018 106.644283551027 2.8220214738522e-06 0.00869982186697404
XLOC_027395 3.19112306804849 0.386802120413879 93.7204237718928 4.82151765600292e-06 0.0105580900303483
XLOC_012864 3.31400323840567 -0.774036097565376 93.1395426568352 4.94677271760486e-06 0.0105580900303483
XLOC_024723 3.54737066046413 2.00191902434078 92.2900399640709 5.13720118252338e-06 0.0105580900303483
XLOC_016275 1.77067188692402 3.66564308071928 88.6734621331911 6.05559178472842e-06 0.0112010281242122
XLOC_037479 -1.83514633443936 3.21632384287263 79.8859681474163 9.27893453013322e-06 0.0156029501821704
XLOC_051668 2.94888215994545 -0.861449468248904 70.2508383821514 1.56075390464675e-05 0.0221971668681723
XLOC_052114 2.14707610174547 0.382551686201856 69.4951279110215 1.63007752018754e-05 0.0221971668681723
XLOC_014506 -2.01300331534525 2.31923494997515 67.8550282935364 1.79395284310987e-05 0.0221971668681723
XLOC_001616 1.66520449397447 2.14844643652345 66.199182736083 1.98032358491215e-05 0.0221971668681723
XLOC_051470 1.52727420585639 4.08804224247907 65.8609744574193 2.02125655422247e-05 0.0221971668681723
XLOC_035848 -3.05019864766715 1.24206757459083 63.7900717060884 2.2957855051292e-05 0.0221971668681723
XLOC_037697 2.09662082524112 -0.473581651941569 63.711922578248 2.30701093266778e-05 0.0221971668681723
XLOC_003093 1.71937694159671 3.29679258849754 63.520894277122 2.33473441042358e-05 0.0221971668681723
XLOC_051667 2.64397728605212 -0.0770512961116265 62.6677543220628 2.46363881695947e-05 0.0221971668681723
XLOC_041864 1.34192040793648 4.8392027088243 62.3111811889118 2.52008706401913e-05 0.0221971668681723
XLOC_023773 2.9589761802385 -0.596415742056257 60.5313430089847 2.82672301633879e-05 0.0234262598475062
XLOC_012589 2.42887923528994 -0.609257075307474 60.0731937420213 2.91292629341321e-05 0.0234262598475062
XLOC_001420 -0.85254570478676 6.60156298225866 59.1504940004962 3.09651406345926e-05 0.02354574873578
XLOC_052842 2.57596419049886 -0.323110015286302 58.510179440661 3.23227701126122e-05 0.02354574873578
XLOC_031350 1.4656383452271 5.06723904473553 57.8006439838477 3.39132606619569e-05 0.02354574873578
XLOC_042153 2.17649471307203 0.627005161905742 57.5066079250529 3.46003526891752e-05 0.02354574873578
XLOC_047694 -2.6467437489164 2.47160386079953 56.3861401594809 3.73798497912119e-05 0.02354574873578
XLOC_016995 3.02245831667226 -0.462237258213203 55.9150921672703 3.86295711079055e-05 0.02354574873578
XLOC_027436 1.06656653097961 4.31332647806773 55.8147653988378 3.89023139896193e-05 0.02354574873578
XLOC_031821 1.2696809973034 3.61154682996898 55.5224276817495 3.97105915633545e-05 0.02354574873578
XLOC_037378 0.978338386432917 6.53206208059092 54.791712680074 4.18225878342003e-05 0.02354574873578
XLOC_019506 4.14796859374322 1.04426113065778 54.6202191282689 4.23380191133425e-05 0.02354574873578
XLOC_033832 3.84617825683716 0.857534315818691 54.3132158789609 4.32802863716559e-05 0.02354574873578
XLOC_021973 2.96111908350433 0.934358777641928 52.3304692727033 5.00252193486396e-05 0.0264376137797653
XLOC_003415 1.5090132480224 2.19851392757089 50.8576012100727 5.58814320396329e-05 0.0279695812961057
XLOC_021141 2.38097528818961 -0.366473786841854 50.2743422497342 5.84306291123027e-05 0.0279695812961057
XLOC_031823 0.825563234096063 5.55693788926874 49.9247215704298 6.00269901053188e-05 0.0279695812961057
XLOC_039047 0.867827525404983 4.6659667877504 49.8433628507252 6.04060961004481e-05 0.0279695812961057
XLOC_012643 2.40516561663082 -1.03115823727664 49.8265980022083 6.04845786800145e-05 0.0279695812961057
XLOC_029911 -3.36183546023383 -0.63702531382681 47.775404965133 7.11054114624815e-05 0.0314021692622763
XLOC_011682 1.2288101538523 4.9773459053811 47.7408682712653 7.13029739425639e-05 0.0314021692622763
XLOC_040654 2.48712963308069 -0.176688438802174 47.0092561076041 7.56503536387104e-05 0.032236047450104
XLOC_048860 1.74392407532789 0.649540949294969 46.5033041763857 7.88474020205368e-05 0.032236047450104
XLOC_011462 1.61140921172321 2.08790370295649 46.4492436160879 7.91986962194831e-05 0.032236047450104
XLOC_027655 0.918670802040799 8.92864076448271 46.0425731264437 8.19036318004484e-05 0.032236047450104
XLOC_047083 -1.12731955413171 4.54432969285865 46.0415956868985 8.19102681599657e-05 0.032236047450104
XLOC_047625 -2.79544211360677 1.08615125170389 45.3648493380553 8.66673727366506e-05 0.0333976331981214
XLOC_004338 -2.69617471780204 0.745801397850788 44.8331672342654 9.06435766951486e-05 0.0336112246317411
XLOC_030806 1.54718246708269 2.463350287905 44.3870434410096 9.41533283174711e-05 0.0336112246317411
XLOC_035000 1.78649082183568 0.31263867370935 44.363984011675 9.4339221553561e-05 0.0336112246317411
XLOC_046954 1.68745362690145 3.42357955803403 44.3453068767684 9.44901162810477e-05 0.0336112246317411
XLOC_051402 -2.4176057163886 1.51089368949467 43.8527128857754 9.85786186026144e-05 0.0342728891259575
XLOC_009175 3.29464948866531 0.636410836928725 43.6808276249085 0.00010005600977465 0.0342728891259575
XLOC_014740 -0.964045247738248 4.539965508987 43.0706944016112 0.000105523876323487 0.0349375811500007
XLOC_015352 1.76244039792696 1.91309245303792 43.0436976865373 0.000105774154965672 0.0349375811500007
XLOC_012037 2.65930593079205 0.57862076231032 42.4598252960388 0.000111369191336466 0.0357684425878527
XLOC_016784 3.44189060535594 -1.08870432812096 42.3804913510405 0.00011215708872225 0.0357684425878527
XLOC_034221 1.46777919173894 2.89051972822211 41.3082254056235 0.000123506147907034 0.0376863300523724
XLOC_008190 -2.02416517410577 2.93998832212978 40.9380520933972 0.000127747555063395 0.0376863300523724
XLOC_000336 2.26395185976372 -0.349744943980067 40.9374102173792 0.000127755063074518 0.0376863300523724
XLOC_053137 2.66280074052636 -1.00986089639161 40.8570491659399 0.000128699325843746 0.0376863300523724
XLOC_019484 1.83703592952175 0.914650000754833 40.7875414465675 0.000129522956056938 0.0376863300523724
XLOC_003726 1.85637903446866 1.58146406406725 40.5512146884978 0.000132371985266605 0.0376863300523724
XLOC_015344 1.43986436050787 2.04333502072317 40.5462295013545 0.000132432905520041 0.0376863300523724
XLOC_026001 1.63362313838631 1.3278556117225 39.9403581764844 0.000140099323282263 0.038634145109077
XLOC_052050 1.05174693260559 5.30806562342996 39.6991011118156 0.00014330271268516 0.038634145109077
XLOC_005911 1.06392386982793 4.3167187965518 39.691473298345 0.000143405447936008 0.038634145109077
XLOC_020965 1.59377533518195 0.456359445223808 39.5955520936809 0.000144705089197511 0.038634145109077
XLOC_028820 1.36089828070073 1.23022129568368 39.2501547678451 0.000149505916898939 0.038634145109077
XLOC_042352 2.88897263337358 0.393835573517985 39.069318338722 0.000152097172879357 0.038634145109077
XLOC_008388 3.16384314557297 2.68841068612627 39.0566475910583 0.00015228078819998 0.038634145109077
XLOC_025580 1.42729831465984 6.04886969856249 38.9725738170476 0.000153506021071334 0.038634145109077
XLOC_039954 1.65442688942314 0.196363182334259 38.7884860894332 0.000156231190243139 0.038634145109077
XLOC_002895 0.728340806432478 5.83829652776872 38.7605225827588 0.000156650315358208 0.038634145109077
XLOC_040147 1.65865401209308 1.39764018771182 38.5671043220048 0.000159587315124487 0.038840612734969
XLOC_025766 1.51722151702607 1.82055158500891 38.0396924429881 0.000167945234487413 0.0392177000387856
XLOC_004240 2.24966000635853 -0.894256305648418 37.7418921143006 0.000172901322655775 0.0392177000387856
XLOC_010617 1.18755601719657 5.38418301721072 37.6077534756576 0.000175192104093513 0.0392177000387856
XLOC_017180 -2.32212706266247 2.02738617714276 37.5160822690396 0.000176779026847167 0.0392177000387856
XLOC_022166 1.68742521205309 1.90717166952569 37.5099561357564 0.000176885702372127 0.0392177000387856
XLOC_051911 0.834467947556313 5.92555937406085 37.1509450899723 0.000183277190666699 0.0392177000387856
XLOC_009705 1.26964889971765 5.42182876903635 37.0446082456837 0.00018522434713417 0.0392177000387856
XLOC_050247 -5.53482243088552 -1.12858412834943 36.9506369140684 0.000186966187931554 0.0392177000387856
XLOC_026406 3.31673810539002 0.974385891337799 36.8667313073982 0.000188538421476362 0.0392177000387856
XLOC_016017 -1.96224734910216 0.35117544950793 36.7395674109585 0.000190952204141682 0.0392177000387856
XLOC_032135 -0.840968904882554 7.56003416275484 36.6923986167964 0.000191857153685859 0.0392177000387856
XLOC_005419 2.90903390549554 -0.667855001681983 36.6596143627418 0.000192489224094243 0.0392177000387856
XLOC_026193 2.59360422800389 0.273800787432143 36.599762862308 0.000193649730008564 0.0392177000387856
XLOC_045755 0.93137050823111 6.39952597130822 36.4987369645478 0.000195628089621519 0.0392177000387856
XLOC_043872 -6.88253070481237 -1.2772574412371 41.9187206282941 0.000197050295915277 0.0392177000387856
XLOC_003270 2.55575461377372 3.11599229237555 36.254870247827 0.000200506539060036 0.0392177000387856
XLOC_005217 2.16176459373123 -1.63446957860199 36.2338382518182 0.000200934212576133 0.0392177000387856
XLOC_006604 1.67162586399443 0.0726369587993435 36.2222553931397 0.000201170220110529 0.0392177000387856
XLOC_038133 2.4060785928343 -0.208435425375612 36.2099729802752 0.000201420852229261 0.0392177000387856
XLOC_017320 1.06880091554903 3.45245429851186 35.6641856325305 0.000212954321639393 0.0410314175767068
XLOC_051284 2.87235671805798 1.94603481625873 35.4250355420632 0.00021826202899548 0.0412245243892132
XLOC_012269 -1.58559111149148 3.66275483290167 35.4070728956141 0.000218667194762971 0.0412245243892132
XLOC_001130 3.59104656983783 -1.57905094274667 35.3200707924564 0.000220642694195389 0.0412245243892132
XLOC_053384 2.52034481483753 -0.900188389007356 34.9506228732644 0.000229278836533455 0.0424097063935931
XLOC_030371 -3.52183232222051 -0.732414043978388 34.7780335885237 0.00023345486382648 0.0427546001603801
XLOC_031928 1.29462157952189 1.35288298487584 34.5229831590292 0.000239798022636646 0.0431089073794641
XLOC_016783 1.78328613517851 1.313546731651 34.5129955352453 0.000240050681736757 0.0431089073794641
XLOC_008589 -4.51105924424262 -0.448665714147761 38.9698958980568 0.000252338506065489 0.0444294163230104
XLOC_051773 1.6200339615028 -0.659331830250808 33.8775956801411 0.000256816431834333 0.0444294163230104
XLOC_044949 3.22733801812769 -0.591661514438224 33.8330299329444 0.000258045322014373 0.0444294163230104
XLOC_053765 1.58508715167035 -0.674801056751396 33.7484385656338 0.000260397770414391 0.0444294163230104
XLOC_029145 1.43628165451396 1.94192293292101 33.716299045508 0.0002612984333832 0.0444294163230104
XLOC_053788 0.964508314560232 4.71043675740042 33.6978993524783 0.0002618157744071 0.0444294163230104
XLOC_050492 1.98822476312112 -0.0664158043658172 33.4715516288487 0.000268283703880715 0.0450437216559313
XLOC_019180 1.4831571881314 4.84820983057427 33.4021424805123 0.000270306163367485 0.0450437216559313
XLOC_014724 0.71190942046232 4.46396306608634 33.1509230095825 0.000277784041488934 0.0454485140768172
XLOC_021240 1.17127695550361 5.57053365569944 33.087355959394 0.000279716194586598 0.0454485140768172
XLOC_033440 1.30946666668838 1.31813006162831 32.9213494622356 0.000284840173111062 0.0454485140768172
XLOC_002466 1.02325050623775 2.84121184346519 32.861905489588 0.00028670287418019 0.0454485140768172
XLOC_022022 -0.927934068300512 4.73417342556512 32.8094530658683 0.000288358889728961 0.0454485140768172
XLOC_020695 1.3498993031431 3.14658126998151 32.7921038537763 0.000288909210523551 0.0454485140768172
XLOC_021684 1.28778717960927 2.06851989551064 32.7222866693166 0.000291136866248568 0.0454485140768172
XLOC_030682 2.37915996238337 0.40523429930182 32.6030376167634 0.000294990585054152 0.0454485140768172
XLOC_031688 2.28810941145053 -0.571718428643636 32.58419186731 0.000295605315290114 0.0454485140768172
XLOC_015682 0.821873948768249 5.13886881226425 32.532301203983 0.000297306060620364 0.0454485140768172
XLOC_038493 1.12063790554957 2.22012219979415 32.4489695016782 0.000300062442813662 0.0454938934813467
XLOC_044216 -2.19744200258479 2.01084018987674 32.2016739973386 0.000308428489423177 0.046382128202118
XLOC_012123 1.72030360540932 -0.337129210534953 32.095416293787 0.000312110788391597 0.0465573649425755
XLOC_017775 0.952395152944738 5.42674065312194 31.9475485937511 0.000317325060009073 0.0469564930799026
XLOC_045519 0.671024422286344 4.7896081123511 31.8762685586749 0.000319876692635416 0.046958406219661
XLOC_030693 1.72442134590618 0.627549617172794 31.6331719381487 0.000328769932489062 0.047690953118108
XLOC_028752 2.21251021415965 -0.0301036378107172 31.589901565796 0.000330384482550732 0.047690953118108
XLOC_021290 2.50627734049503 4.2760394647352 31.5309005723552 0.000332601662552626 0.047690953118108
XLOC_003888 -2.02095013673588 0.66174799510818 31.4534709952571 0.000335539073152897 0.0477420479700703
XLOC_014314 1.07845571369322 4.93762624559558 31.365002192789 0.000338934249019875 0.0478496828780169
XLOC_039346 -1.64864705155195 1.24174424565294 31.2996496434712 0.000341469326912377 0.0478496828780169
XLOC_020650 1.92916717619208 -1.61450102434249 31.1164755387383 0.000348699532484269 0.0484954530252746
XLOC_025173 -1.85149862605722 1.90883922892991 30.9921143408785 0.000353715265347955 0.0486856193740085
XLOC_015230 1.75510084549121 0.776615069030868 30.9274875832333 0.000356356664026852 0.0486856193740085
XLOC_046537 -2.72599498419001 0.960833263241291 30.8884682280542 0.000357963141853552 0.0486856193740085
XLOC_038932 1.55567924156241 -0.205170498395934 30.8129803618117 0.000361096321929531 0.048753274939639
XLOC_007482 1.25350262558104 2.38496140157749 30.6862776115435 0.000366431051011232 0.0491150373228606
XLOC_012377 1.53782794348942 2.75820569285088 30.5816102565836 0.000370910925916204 0.0493578373861296
XLOC_047268 1.29407404556968 1.65324238006771 30.4595132147482 0.000376221860915354 0.049387460823543
XLOC_044662 1.40510510270642 5.26236283009278 30.4077628356999 0.000378500953248274 0.049387460823543
XLOC_011668 1.61498997272772 -0.635236915184562 30.3932391247422 0.000379143614474948 0.049387460823543
XLOC_018148 2.40691803955438 0.373272332508768 30.2515108842303 0.000385485624263657 0.0494897457681152
XLOC_028801 2.99006007957884 -1.12483322923114 30.2266929602333 0.000386609493240673 0.0494897457681152
XLOC_018413 2.10455934041457 -1.30342483262898 30.1182043067735 0.000391569708376678 0.0494897457681152
XLOC_026645 -0.631369043779868 6.58003300757438 30.0678638866052 0.000393897779214141 0.0494897457681152
XLOC_035364 2.60464995131364 -1.47661132875951 30.0398258013103 0.00039520179246495 0.0494897457681152
XLOC_018172 1.40643698153264 3.1041103178339 29.9818064611869 0.000397917019412457 0.0494897457681152
XLOC_037248 2.59178883559779 -0.696872667160436 29.9518362180465 0.000399328532252384 0.0494897457681152
XLOC_026540 1.22847352088113 2.40692362036964 29.9094919828071 0.000401333290004719 0.0494897457681152
XLOC_043518 0.816091808481199 4.68930734088327 29.7944280829709 0.00040684347676772 0.0498369787402153
XLOC_013543 0.917828897728026 3.75843814948956 29.6476671134416 0.000414006653691556 0.0500763382667697
XLOC_014231 0.953962804603871 4.60628168594771 29.6435054258993 0.000414212021128603 0.0500763382667697
XLOC_031524 -3.39688942275638 0.0815764477881162 29.5060829666967 0.000421064038720534 0.0503334593707717
XLOC_033392 1.62879265263211 -0.404951582474756 29.491858872037 0.000421781164646679 0.0503334593707717
XLOC_046581 1.84207345258636 -0.480399247775804 29.3588588331791 0.000428559422847657 0.0504123777867834
XLOC_003566 1.08148425552272 1.87188317711787 29.3124861202033 0.000430954090979026 0.0504123777867834
XLOC_005724 -2.65714093826606 -0.0957237264937534 29.2876641346368 0.000432242620157183 0.0504123777867834
XLOC_029923 0.704293420348166 5.86360460368834 29.2665148199285 0.000433344221662895 0.0504123777867834
XLOC_038903 -1.92994379397916 1.21948711356318 29.1672036568402 0.000438563234918416 0.0507006509767871
XLOC_038250 -1.21795054999712 4.71756370946188 28.9721217196606 0.000449041156399093 0.0510832329817979
XLOC_036294 1.70326442871032 0.335625450455308 28.9384498834414 0.000450880573227665 0.0510832329817979
XLOC_014994 1.42412752829833 0.730532188637929 28.9194884398176 0.000451920455075521 0.0510832329817979
XLOC_047477 0.616934463126547 6.60347680405224 28.90132362642 0.000452919403633825 0.0510832329817979
XLOC_032127 0.630511397875847 5.49726804627089 28.8418407605068 0.000456209559451241 0.0511424740676946
XLOC_001945 3.20605886609812 0.706307959436746 28.736491189386 0.000462108852538385 0.0514587277590905
XLOC_003594 2.12502924265441 0.367986281476307 28.6925915433809 0.000464594665933293 0.0514587277590905
XLOC_021631 1.18667595764054 0.992704022355605 28.6259148221312 0.000468401629499887 0.0515715770289251
